id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3766620,Large apt. with great Patio in Kits,5187640,Max,,Kitsilano,49.26268,-123.14881,Entire home/apt,180,7,32,2017-09-17,0.31,1,0,0,18-623007
3784311,"""Comfortable,  Relaxing Garden Level home 4 beds”",52118,Liliana,,Riley Park,49.2493,-123.10796,Private room,275,3,102,2022-10-23,1.03,2,347,18,22156396
3803319,Family home in Mount Pleasant,12242749,Julianne,,Mount Pleasant,49.25725,-123.08369,Entire home/apt,199,4,64,2021-07-04,0.63,1,0,0,20-159534
3811719,"135 ""The Pointe""  view",600607,Martello,,Downtown,49.28873,-123.12582,Entire home/apt,90,31,2,2022-10-16,0.04,37,0,1,
3812348,"Cosy room near scenic park, pvt BR",16794128,Catherine,,Riley Park,49.2357,-123.10428,Private room,81,3,709,2022-11-28,7.04,1,65,47,22-155977
3829365,Private Garden space on the drive.,19709041,Jason,,Grandview-Woodland,49.26998,-123.06769,Entire home/apt,96,1,589,2022-11-12,5.81,1,115,58,18-605950
3857478,Downtown Vancouver No Car Required,19900361,Billingtons,,West End,49.2852,-123.13391,Entire home/apt,190,30,192,2022-10-28,1.90,1,54,11,18-601625
7804061,Bright and cozy Railtown Sanctuary,14550059,Carmen,,Downtown Eastside,49.28253,-123.0918,Entire home/apt,121,3,183,2022-10-23,2.06,1,49,25,23-156311
7812180,One Bedroom Apartment,12453936,Tiffany,,Mount Pleasant,49.26443,-123.09925,Entire home/apt,125,1,66,2022-11-27,1.12,1,20,32,22-156663
7819691,Spacious Artist Loft next to Granville Is.,41169039,Geneen,,Fairview,49.26559,-123.14014,Entire home/apt,175,2,63,2022-11-21,0.71,1,71,18,18-552222
7822189,6 times Vancouver SuperHost bb,40743512,Fate,,Renfrew-Collingwood,49.25211,-123.03292,Private room,34,30,56,2022-09-04,0.64,7,89,2,
7822875,6 time Vancouver SuperHost A,40743512,Fate,,Renfrew-Collingwood,49.25101,-123.03313,Private room,36,30,31,2022-08-14,0.35,7,86,2,
7827146,Family home near Main St.,41215176,Sarah,,Riley Park,49.24672,-123.09614,Entire home/apt,350,7,19,2021-08-19,0.25,1,0,0,19-160937
7827790,Bright Apartment in Downtown City Centre,34301999,Takumi,,Downtown,49.27656,-123.13123,Entire home/apt,75,4,5,2017-11-13,0.07,1,0,0,20-187312
7837464,Private room/bathroom -- Family home,40789407,Jenny,,Arbutus Ridge,49.24248,-123.16879,Private room,125,1,189,2022-11-26,2.12,1,0,21,2021-156678
7838721,Open Concept Gastown Studio,15077998,Mandi,,Downtown Eastside,49.27991,-123.1054,Entire home/apt,155,30,130,2022-09-12,1.57,4,29,6,20-161540
7858563,New Private Room Near Skytrain (2),40984901,Holly,,Marpole,49.21306,-123.11307,Private room,39,31,64,2022-12-01,0.73,6,151,4,21-151404
7858932,Private Room+Bath near skytrain(3),40984901,Holly,,Marpole,49.21295,-123.11193,Private room,53,31,56,2022-09-29,0.68,6,156,3,
7860202,Private Room+Bath near skytrain(4),40984901,Holly,,Marpole,49.21231,-123.11193,Private room,52,31,51,2022-11-30,0.58,6,108,3,
7860338,New Room+ Bath Near Skytrain (5),40984901,Holly,,Marpole,49.21121,-123.11208,Private room,43,31,36,2022-09-11,0.41,6,193,3,
7860380,New Private 2 BR+Bath near Skytrain,40984901,Holly,,Marpole,49.21285,-123.11361,Entire home/apt,148,31,101,2022-07-30,1.17,6,337,2,
7917307,Stunning 16ft Ceiling Loft in Downtown Vancouver!,41747653,Shahlah,,Downtown,49.2792118,-123.1214803,Entire home/apt,170,30,0,,,1,193,0,
7917938,2 Bedroom Penthouse,41746903,Coleen,,Downtown,49.27783,-123.11536,Entire home/apt,170,60,3,2019-08-18,0.06,3,254,0,18 560278 AM
7921570,"DT Vancouver, CleanModern 2BD/2BA&1Park Yaletown",5424214,Michelle,,Downtown,49.2779,-123.12062,Entire home/apt,378,30,53,2022-08-20,0.60,1,298,14,22-245571
7931005,"Nice apartment, middle of Vancouver",15907077,Daniel,,Mount Pleasant,49.26339,-123.08925,Entire home/apt,110,90,19,2018-08-16,0.22,1,0,0,18-566755
7934230,One Bdrm Heart of Downtown!,1999829,Nicole,,Downtown,49.27669,-123.12913,Entire home/apt,125,30,13,2022-10-31,0.15,1,170,2,
7936342,Live the Penthouse Life!,10385583,Elizabeth,,Downtown Eastside,49.27862,-123.09962,Entire home/apt,160,30,30,2022-09-20,0.35,1,188,3,21-105438
7972205,New house - #2 CENTRAL VANCOUVER,42068304,Adrian And Mary,,Kensington-Cedar Cottage,49.25243,-123.0691,Private room,48,28,52,2022-06-30,0.59,2,265,3,Exempt
7986252,Gorgeous new townhouse with 2 King Size beds,10844593,Daniel & Sara,,Sunset,49.23191,-123.09369,Entire home/apt,250,4,9,2018-09-11,0.10,2,0,0,18-581804
7989551,M1 - Comfy Chic 2 Bedroom Yaletown Condo,21783759,Viviena,,Downtown,49.27483,-123.11601,Entire home/apt,175,30,31,2022-10-21,0.37,8,210,6,
7997635,Historic Cedar Cottage Hideaway,20535222,Katy,,Kensington-Cedar Cottage,49.24963,-123.07277,Private room,85,1,180,2022-11-30,2.03,2,132,42,22-156469
8014842,Private suite in Collingwood area,7249196,David,,Killarney,49.23062,-123.03803,Entire home/apt,72,3,121,2019-09-19,1.36,1,0,0,18-607337
8017360,Bright cozy home by beach and DT,42335303,ParisIan,,West End,49.28311,-123.13196,Entire home/apt,70,30,0,,,1,0,0,
8047959,Spectacular views close to all!,19666634,Sven,,Strathcona,49.27604,-123.0988,Private room,169,2,111,2022-10-23,1.26,1,90,26,22-156243
8107160,Beach Front Home with Large Patios in Kitsilano!!!,10854870,Ashley,,Kitsilano,49.27465,-123.15155,Entire home/apt,398,5,6,2022-07-09,0.07,1,0,1,21-157359
8118622,Downtown Yaletown 2bed 2bath,42734189,Arianna,,Downtown,49.27805,-123.12536,Entire home/apt,800,30,21,2020-08-06,0.24,1,365,0,19-145531
8171107,Kitsilano Home/Near Beach/30 Days+,7835216,Teny,,Kitsilano,49.267456,-123.153473,Entire home/apt,160,30,29,2022-10-01,0.37,1,245,4,22-167293
8173136,SUNSET BEACH IN DOWN TOWN VANCOUVER,26881556,Mark,,Downtown,49.2787,-123.12915,Entire home/apt,350,30,0,,,2,363,0,21-192441
8210512,Beautiful 2 bedroom home in Vancouver,43294549,Kerry,,Riley Park,49.25368,-123.09956,Entire home/apt,150,3,4,2019-09-02,0.08,1,0,0,19-161994
8210879,Restored Kitsilano Heritage Home,7021457,Leila,,Kitsilano,49.2688,-123.18376,Entire home/apt,300,7,1,2017-08-20,0.02,2,10,0,19-163014
8252104,Carmo Place - Your Cozy Suite,43518117,Andrew And Connie,,Grandview-Woodland,49.26377,-123.05951,Entire home/apt,120,2,273,2022-11-27,3.14,1,96,50,22-156136
8254293,Heart of Downtown Vancouver,43528879,Fei,,Downtown,49.28091,-123.11861,Entire home/apt,180,60,61,2018-01-02,0.69,1,83,0,
8255521,Sunset Beach Downtown Town Home,38175858,Brett And Lucie,,West End,49.28067,-123.13746,Entire home/apt,300,30,0,,,1,358,0,
8294931,Garden Suite near University of BC,16093351,Stephanie,,West Point Grey,49.258995,-123.202766,Entire home/apt,125,2,12,2022-11-05,1.91,1,0,12,22-230155
8356680,Hogan’s Alley Apartment,44048197,Johnny,,Strathcona,49.27662,-123.096,Entire home/apt,110,2,376,2022-11-14,4.53,1,64,55,22-156449
8371276,2 Bdrm Yaletown Apt - Ocean View,44119876,Tristan & Donna & Darrell,,Downtown,49.2732,-123.12485,Entire home/apt,201,30,96,2022-12-03,1.10,1,23,4,22-106303
8423376,East Vancouver Character house,44361928,Nicholas,,Grandview-Woodland,49.26464,-123.0651,Entire home/apt,125,4,5,2019-09-24,0.06,1,0,0,19-162370
8429321,Home sweet home,17382128,Linda,,Fairview,49.25904,-123.12737,Entire home/apt,175,4,87,2022-11-25,2.02,1,49,15,22-156740
8434517,Large 1 bedroom with balcony and free parking,10634725,Janine,,Mount Pleasant,49.26132,-123.08084,Entire home/apt,131,7,88,2022-12-03,1.09,1,293,10,18-549595
8470134,Modern downtown one-bedroom condo,44605546,Joseph,,Downtown,49.2785,-123.10929,Entire home/apt,135,90,27,2022-08-27,0.31,1,0,2,
8533639,"Shared house in stylish Character home, quiet area",29472003,Darren,,Hastings-Sunrise,49.27913,-123.03185,Private room,75,3,14,2022-11-14,0.19,2,106,3,22-292784
8541289,In the heart of Vancouver (License 21-156380),537767,Jorge,,Downtown,49.27895,-123.12466,Entire home/apt,102,3,100,2022-11-17,1.19,1,128,20,22-155990
8616836,"Bright boutique studio, Mt Pleasant",29308677,Allison & Steve,,Riley Park,49.24796,-123.09164,Entire home/apt,68,6,6,2018-11-13,0.07,1,0,0,18-603650
8648704,Room with amazing view to the Northshore mountains,21227054,Inge,,Downtown Eastside,49.27743,-123.10022,Private room,101,3,238,2022-10-28,3.02,1,60,12,20-161763
8672239,Vancouver Green Garden Oasis,45552609,Greg  Duifhuis,,Sunset,49.22846,-123.09686,Entire home/apt,120,4,135,2022-12-04,1.57,2,182,23,21-156955
8685139,Bright room near Mount Pleasant W/ Self Check-in,22467358,Yashu,,Kensington-Cedar Cottage,49.25203,-123.08339,Private room,90,2,123,2022-10-25,1.50,1,2,15,20-159943
8697713,Spacious retreat in the heart of Kitsilano,45662818,Marnie,,Kitsilano,49.2678,-123.16855,Private room,79,3,3,2018-10-15,0.06,1,0,0,18-574337
8721425,Quiet Bedroom in Super Location,45774764,Carol,,Riley Park,49.24984,-123.11016,Private room,55,7,105,2022-12-01,1.21,1,123,12,22-156206
8736944,WATERFRONT KITS BEACH HOUSE - MONTHLY RENTAL,717007,Claire,,Kitsilano,49.27545,-123.15314,Entire home/apt,341,31,24,2017-09-15,0.29,1,254,0,
8743634,Mt Pleasant - Large 2 Bedroom Suite BL# 23-156651,25391127,Hilary,,Mount Pleasant,49.25945,-123.09143,Entire home/apt,162,2,280,2022-12-06,3.30,1,189,51,22156400
8777498,Beautiful Home with Private Rooms-2,7042224,Yossi,,South Cambie,49.25568,-123.11845,Private room,85,30,1,2015-11-28,0.01,3,0,0,
8868498,Mount Pleasant Makespace,205273,Thyrza,,Mount Pleasant,49.26304,-123.09238,Entire home/apt,141,2,148,2022-10-23,1.84,1,174,36,22-156289
8900687,Trendy apt in trendy neighborhood,4204424,Bryce,,Downtown Eastside,49.28033,-123.1008,Entire home/apt,100,60,12,2022-08-28,0.16,1,345,2,
8935357,Quiet Garden Retreat on Main Street,46473646,Mary,,Sunset,49.21915,-123.10273,Entire home/apt,105,30,22,2018-08-18,0.27,1,0,0,
8941830,Studio English Bay. Great Location! Free Parking!,14988946,Alex,,West End,49.2804,-123.13603,Entire home/apt,89,30,179,2022-11-27,2.09,1,23,5,
9016662,New furnished room in Spain house !(Female only),47080508,Yat Sing,,Hastings-Sunrise,49.27371,-123.05007,Private room,68,186,0,,,2,255,0,
9046022,Downtown Living -  2 Bedroom with Parking (E2),23977001,Emma,,Downtown,49.28295,-123.12323,Entire home/apt,165,30,37,2022-10-31,0.46,12,152,3,
9074376,4 Bedroom House in central Vancouver,28017156,Juliette,,Kensington-Cedar Cottage,49.24794,-123.08124,Entire home/apt,225,4,2,2018-09-02,0.03,1,0,0,18-606443
9198515,The Entire 3 Bedroom House Minutes from Downtown,16746695,Teresa,,Mount Pleasant,49.26023,-123.09239,Entire home/apt,475,2,29,2019-09-10,0.40,1,0,0,18-598353
9201061,high rise studio apartment near skytrain,47789746,Ann W,,Victoria-Fraserview,49.21929,-123.07629,Shared room,27,180,2,2017-05-27,0.03,1,0,0,
9237061,Beach Apartment-Kitsilano Beach - 30 day+ !,4484250,Karen,,Kitsilano,49.27098,-123.16064,Entire home/apt,96,30,25,2022-07-22,0.31,5,123,2,
9259030,Private Comfort & Amazing Views - Infant upstairs!,9093699,Mike & Steph,,Hastings-Sunrise,49.28959,-123.05161,Entire home/apt,50,3,320,2020-09-05,3.71,1,0,0,19-162037
9315705,Kitsilano 1 bedroom 1.5 bath near the beach.,17432096,Jack,,Kitsilano,49.26672,-123.16668,Entire home/apt,197,3,7,2022-01-05,0.12,3,167,1,18-611405
9318501,Private Home,48363102,James,,Riley Park,49.24738,-123.10184,Entire home/apt,400,4,8,2018-07-17,0.10,1,0,0,19-204434
9319614,Female only - long term until December,48372635,Rosa,,Kensington-Cedar Cottage,49.25716,-123.0724,Private room,61,30,7,2018-08-21,0.13,1,0,0,
9450480,Comfortable and spacious camper van,1035917,Faai,,Kitsilano,49.27377,-123.14986,Entire home/apt,110,2,4,2022-11-10,1.24,1,235,4,Exempt
9490187,Bright Urban Retreat,16623975,Kayla,,Downtown,49.28143,-123.1256,Entire home/apt,143,90,4,2016-07-31,0.05,1,0,0,
9515931,"Modern, new laneway house.",9723161,Marina,,Hastings-Sunrise,49.26346,-123.0526,Entire home/apt,145,2,77,2022-11-05,0.91,1,0,7,22-156088
9533778,2 Bedrm Main near Commercial Drive,26186733,Nicola,,Grandview-Woodland,49.28003,-123.06204,Entire home/apt,120,3,39,2020-01-04,0.48,1,0,0,18-578937
9592923,Modern urban flat with a walk score of 10/10!,26915703,Chris,,Mount Pleasant,49.26587,-123.0999,Entire home/apt,229,2,78,2022-10-09,0.97,1,168,27,21-158202
9615787,Amazing 1 bedroom apartment with parking,15611109,Betty,,Downtown,49.27752,-123.11993,Entire home/apt,115,30,203,2022-09-26,2.40,1,66,4,
9636681,Stunning views in heart of Gastown,6773625,Sasha,,Downtown Eastside,49.28377,-123.1061,Entire home/apt,149,90,26,2022-10-18,0.30,4,0,3,20-114695
9684392,Bright & Cozy Condo - Heart of Kits,27492541,Emily,,Kitsilano,49.2674,-123.15509,Entire home/apt,88,30,2,2022-10-30,0.80,1,130,2,
9867831,"Kitsilano 2 bedrooms, 2.5 baths near the beach.",17432096,Jack,,Kitsilano,49.26682,-123.16654,Entire home/apt,269,2,9,2022-09-13,0.46,3,225,4,18-611405
9901027,Hotel Room Double Bed + Shared Bathrooms,48804113,Front Desk,,Downtown Eastside,49.28198,-123.1112,Private room,158,1,163,2022-10-30,1.93,6,151,25,Exempt
9901028,Sweet Suite Cambie Village,50918374,Reid And Julia,,Riley Park,49.25614,-123.11331,Entire home/apt,119,30,70,2022-10-06,0.82,1,20,6,
10151493,"Spacious oceanview suite DT.  SubPH, 1 BR + den",2021201,Sheri,,Downtown,49.27924,-123.10711,Entire home/apt,155,28,14,2022-09-11,0.18,2,87,7,22-227335
10154874,Downtown Davie 1 bed condo 720sq/ft,10057959,Kris,,Downtown,49.27782,-123.12991,Entire home/apt,215,2,41,2019-02-11,0.53,1,0,0,19-161064
10231101,Zen Den Kitsilano Beach Paradise,9562903,Reva,,Kitsilano,49.27269,-123.15382,Entire home/apt,88,30,38,2022-10-03,0.47,2,55,6,
10472216,Vancouver great location,53967300,Carlos,,Kitsilano,49.26355,-123.15325,Entire home/apt,115,30,23,2019-11-03,0.28,3,26,0,18-569984
12793683,Spacious Downtown Yaletown Studio + Parking,29715642,Nat,,Downtown,49.27862,-123.11938,Entire home/apt,90,31,32,2022-09-13,0.40,1,357,3,
12798674,One bedroom suite,30942340,Wendy,,South Cambie,49.25348,-123.12639,Entire home/apt,220,3,101,2022-10-10,1.27,1,280,17,22-156524
12815958,1 Bedroom Apartment with Open View Sleeps 2-4,69754890,Aleix,,Marpole,49.21037,-123.11773,Entire home/apt,97,30,74,2022-10-27,0.94,3,72,2,19-104632
12829633,Natural Light Main St. - 1 bedroom,24738659,Katrina,,Riley Park,49.24067,-123.10254,Private room,55,4,10,2022-06-13,0.13,4,132,1,22-157239
12853613,Gastown Heritage Penthouse & Private Roof Deck,70229779,Alexander,,Downtown Eastside,49.28374,-123.10238,Entire home/apt,163,2,228,2022-11-15,2.89,1,271,38,22-156801
12952602,House in the Heart of Main Street!,1925819,Bruce,,Riley Park,49.24931,-123.09618,Entire home/apt,209,4,14,2019-08-23,0.18,1,0,0,19-161913
13000591,"Cozy One Bedroom Non-sharing Suite in Marpole, Van",19475867,Yang,,Marpole,49.21434,-123.13249,Private room,92,3,46,2022-10-08,0.59,1,364,17,23-156337
13007169,"Modern 2 Bdrm+2 Bath+Den+1 Parking, Yaletown, View",18057782,Osvaldo,,Downtown,49.27488,-123.11524,Entire home/apt,150,30,4,2019-02-24,0.08,1,0,0,
13021044,Steps to Granville Island,17227296,Dave,,Fairview,49.27011,-123.14099,Entire home/apt,110,30,0,,,1,0,0,
13035303,Beautiful new townhouse room in artistic district,72061037,Keela,,Kensington-Cedar Cottage,49.26098,-123.07341,Private room,38,3,41,2018-10-28,0.52,1,0,0,18-577472
13062709,D15- 2 BR downtown luxury suite,30899,Rami,,Downtown,49.27654,-123.12541,Entire home/apt,223,30,0,,,28,273,0,
13065799,"Cozy, well-lit private studio (30 day min)",30241578,Lars,,West End,49.28125,-123.12762,Entire home/apt,120,30,16,2018-05-31,0.20,1,0,0,
13093588,Savor Breathtaking Views of Downtown,23977001,Emma,,Downtown,49.27754,-123.12414,Entire home/apt,135,30,22,2022-12-07,0.30,12,237,1,
13095062,Beautiful 3 BDRM Newly Reno'd Home Cambie Area,29412479,SIV Executive Properties,,Riley Park,49.25061,-123.11302,Entire home/apt,199,30,12,2022-08-31,0.15,8,266,2,
13111653,"Historic Neighborhood: Bright Apt, Beautiful View",72693452,Alexis,,Downtown,49.27894,-123.10754,Entire home/apt,200,30,27,2018-09-09,0.34,1,0,0,
13131513,Central Large Modern Private Room With Bathroom,8979425,Malcolm,,Grandview-Woodland,49.27461,-123.06452,Private room,77,30,120,2022-11-04,1.54,3,140,1,19-163047
13167163,"Luxe Heritage Gastown Loft, Thoroughly Renovated",295810,Lawrence,,Downtown Eastside,49.28173,-123.10797,Entire home/apt,119,2,61,2018-09-10,0.97,1,0,0,18-601994
13205734,The Green House,1628349,Maria,,Renfrew-Collingwood,49.25977,-123.05534,Entire home/apt,89,2,245,2022-11-30,3.14,1,259,56,22-156266
13208731,❤ Beautiful Studio Suite by VGH and Downtown,23123490,Ducharme,,Mount Pleasant,49.2585,-123.10986,Entire home/apt,69,30,31,2019-01-14,0.39,1,18,0,
13274735,Suite garden patio on The Drive,74384371,Mieke,,Grandview-Woodland,49.26493,-123.06927,Entire home/apt,128,1,318,2022-11-25,4.02,1,31,60,23-156285
13283925,Bright 3 bdrm garden suite near Nanaimo Skytrain,267516,DSphinx,,Renfrew-Collingwood,49.25222,-123.0489,Entire home/apt,150,30,47,2022-08-29,0.60,1,36,3,
13284025,Big and Bright and Beautiful -1 Bdrm off Main St,72574567,Tamara,,Sunset,49.23124,-123.09689,Entire home/apt,167,3,131,2022-10-12,1.71,1,39,20,22-155997
13284465,Amazing 3 Bedrm Condo w/ Incredible View + Parking,37627084,Chain,,Downtown,49.278938,-123.107872,Entire home/apt,195,2,310,2022-12-08,3.93,1,343,50,22-157813
13297246,Downtown Vancouver - Robson Studio for 2,317618,Edgar,,Downtown,49.27927,-123.1165,Entire home/apt,244,1,4,2017-05-29,0.05,9,0,0,Exempt
13317612,Hip and cool apartment in downtown Vancouver,34929605,Pierre,,Downtown,49.27781,-123.12976,Entire home/apt,160,4,184,2022-11-25,2.60,1,24,19,22-156279
13346084,Kerrisdale Craftsman,75625891,Kamala,,Arbutus Ridge,49.24255,-123.15148,Entire home/apt,440,7,2,2018-07-01,0.03,1,0,0,780650
13350002,"Main St, Private 2 BR, skytrain: King Ed downtown",69139395,Lisa Matt,,Riley Park,49.24975,-123.10195,Entire home/apt,199,3,118,2022-11-24,1.53,2,35,37,22-156733
13358432,Private Bachelor Suite for 1p w/ Sundeck,34594484,Michelle,,Renfrew-Collingwood,49.25456,-123.03492,Entire home/apt,56,30,34,2022-08-27,0.44,3,91,4,
13360139,A private room in the Heart of Downtown,50528923,Ab,,West End,49.28874,-123.13165,Private room,89,4,65,2022-12-09,0.83,1,12,19,22-156710
13361855,Room in the Tree Tops,412802,Anne,,Arbutus Ridge,49.24775,-123.16692,Private room,85,1,275,2022-11-19,3.49,2,159,24,22-156332
13416108,Large & Bright Gastown Luxury Loft w/20ft ceilings,16750396,Eddie And Marv,,Downtown Eastside,49.28259,-123.10313,Entire home/apt,232,2,312,2022-11-26,3.95,4,326,56,22-156226
13419885,"2 BR 3 BD Great location, close to bus stops",16641764,Fiona,,Dunbar Southlands,49.2551,-123.18658,Private room,196,1,205,2022-08-29,2.60,1,0,19,18-578004
13433673,Bedroom in a great apartment close to Seawall,6005855,Peter,,Downtown Eastside,49.27493,-123.09964,Private room,80,2,60,2020-03-02,1.04,2,15,0,21-156455
13452560,Bright One Bedroom Vancouver Apartment,16636703,James Dylan,,Mount Pleasant,49.26158,-123.08473,Entire home/apt,62,6,38,2022-08-22,0.48,1,0,5,22-156329
13456176,Rustic Suite near Commercial Drive in Vancouver,33006954,Robin,,Grandview-Woodland,49.26952,-123.06592,Entire home/apt,150,2,90,2019-07-30,1.15,1,0,0,18-549265
13525164,Elegance plus Location; Steps to Downtown Van,3593825,Noreen,,West End,49.28235,-123.13587,Entire home/apt,99,30,131,2022-11-03,1.66,1,136,4,
13597744,Fully Furnished Two Bedroom all Utilities Included,76676210,Ranka,,Downtown,49.28057,-123.11402,Entire home/apt,125,180,0,,,1,183,0,
13606952,Condo in Downtown Vancouver with Pool+Gym+Parking,78736948,Anushka,,Downtown,49.27964,-123.10663,Entire home/apt,174,1,22,2022-11-28,2.24,1,88,22,23-157829
13607164,Large garden suite very close to Commercial Drive,1743089,Darren,,Kensington-Cedar Cottage,49.25814,-123.07511,Entire home/apt,125,30,59,2022-10-29,0.76,3,169,5,
13617271,East Van whole house rental,5553514,Owen & Roberta,,Grandview-Woodland,49.27562,-123.06066,Entire home/apt,84,100,12,2017-01-02,0.15,1,0,0,
13619735,Downtown 1 Bdr.+Parking+Gym/Pool,66273429,K,,Downtown,49.27995,-123.10903,Entire home/apt,143,2,473,2022-11-07,6.08,1,65,73,23-156316
13620049,Stunning Modern Loft with Mountain Waterfront View,1172047,Trevor,,Downtown Eastside,49.28378,-123.10877,Entire home/apt,350,120,5,2018-08-19,0.08,2,297,0,
13621955,Luxury Private Seaside Villa w breathtaking views,77270999,Carla,,West Point Grey,49.27216,-123.20664,Entire home/apt,425,2,14,2022-12-04,0.59,1,215,10,22-157244
13659871,Beautiful Bright Kitsilano Home,46229706,Karen,,Kitsilano,49.26077,-123.18099,Entire home/apt,500,4,6,2017-08-21,0.08,1,15,0,18-597816
