stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
49.326635,54603,-123.146731,4655,,,,Eastbound Marine Dr @ 11 St,0,BUS ZN
49.327769,54602,-123.15397,4654,,,,Eastbound Marine Dr @ 14 St,0,BUS ZN
49.326632,54604,-123.142638,4656,,,,Eastbound Marine Dr @ Main St,0,BUS ZN
49.328527,54599,-123.161817,4651,,,,Eastbound Marine Dr @ 18 St,0,BUS ZN
49.328566,54598,-123.163934,4650,,,,Eastbound Marine Dr @ 19 St,0,BUS ZN
49.328163,54601,-123.156374,4653,,,,Eastbound Marine Dr @ 15 St,0,BUS ZN
49.328534,54600,-123.159782,4652,,,,Eastbound Marine Dr @ 17 St,0,BUS ZN
49.326544,54607,-123.130004,4659,,,,Westbound Marine Dr @ Capilano River,0,BUS ZN
49.226455,57815,-122.629109,7889,,,,Westbound 123 Ave @ 214 St,0,BUS ZN
49.226474,57814,-122.623375,7888,,,,Westbound 123 Ave @ 216 St,0,BUS ZN
49.080954,61681,-123.002068,11769,,,,Westbound Churchill St @ 80 St,0,BUS ZN
49.227791,57809,-122.602245,7883,,,,Westbound 124 Ave @ 224 St,0,BUS ZN
49.227857,57811,-122.614439,7885,,,,Westbound 124 Ave @ 219 St,0,BUS ZN
49.227819,57810,-122.609158,7884,,,,Westbound 124 Ave @ Gray St,0,BUS ZN
49.227509,57813,-122.62272,7887,,,,Southbound 216 St @ 124 Ave,0,BUS ZN
49.227892,57812,-122.618987,7886,,,,Westbound 124 Ave @ 217 St,0,BUS ZN
49.266274,50109,-123.168483,109,,,,Southbound Macdonald St @ W 6th Ave,0,BUS ZN
49.272608,50103,-123.152989,103,,,,Westbound Cornwall Ave @ Arbutus St,0,BUS ZN
49.272539,50101,-123.148302,101,,,,Westbound Cornwall Ave @ Cypress St,0,BUS ZN
49.272799,50106,-123.164636,106,,,,Westbound Cornwall Ave @ Trafalgar St,0,BUS ZN
49.270753,50107,-123.168323,107,,,,Southbound Macdonald St @ W 1st Ave,0,BUS ZN
49.272645,50104,-123.155439,104,,,,Westbound Cornwall Ave @ Yew St,0,BUS ZN
49.272731,50105,-123.160216,105,,,,Westbound Cornwall Ave @ Point Grey Rd,0,BUS ZN
49.249413,52089,-122.898833,2107,,,,Westbound Lougheed Hwy @ Austin Rd,0,BUS ZN
49.162097,61190,-122.891347,11127,,,,Westbound Nordel Way @ Scott Rd,0,BUS ZN
49.287913,59661,-122.915262,10387,,,,Westbound Barnet Rd @ Cariboo Rd,0,BUS ZN
49.07374,59258,-123.078933,10385,,,,Southbound Arthur Dr @ 3800 Block,0,BUS ZN
49.206144,59687,-123.017836,10384,,,,Northbound Greenall Ave @ Marine Way,0,BUS ZN
49.05737,57381,-123.076889,10383,,,,Northbound 53 St @ 3000 Block,0,BUS ZN
49.210241,52614,-122.933947,2639,,,,Southbound 12 St @ 8th Ave,0,BUS ZN
49.18267,59324,-123.091448,10001,,,,Northbound No. 5 Rd @ Woodhead Rd,0,BUS ZN
49.163012,57198,-122.585489,7269,,,,Northbound Glover Rd @ 88 Ave,0,BUS ZN
49.241077,50341,-123.12796,345,,,,Southbound Oak St @ W 33 Ave,0,BUS ZN
49.126768,57194,-122.624155,7265,,,,Northbound Glover Rd @ 216 St,0,BUS ZN
49.128951,57195,-122.621074,7266,,,,Northbound Glover Rd @ Smith Cres,0,BUS ZN
49.110689,57190,-122.647153,7261,,,,Northbound Glover Rd @ Kwantlen Cres,0,BUS ZN
49.107608,57189,-122.651311,7260,,,,Northbound Glover Rd @ Eastleigh Cres,0,BUS ZN
49.123919,57192,-122.628348,7263,,,,Northbound Glover Rd @ Worrell Cres,0,BUS ZN
49.031264,56145,-122.823859,6204,,,,Westbound 16 Ave @ 144 St,0,BUS ZN
49.031254,56146,-122.826342,6205,,,,Westbound 16 Ave @ Kerfoot Rd,0,BUS ZN
49.031256,56147,-122.828676,6206,,,,Westbound 16 Ave @ 142 St,0,BUS ZN
49.031264,56148,-122.830685,6207,,,,Westbound 16 Ave @ Bishop Rd,0,BUS ZN
49.028478,61427,-122.812092,6200,,,,Northbound Oxford St @ Goggs Ave,0,BUS ZN
49.27798,60087,-122.845609,12230,,99928,,Moody Centre Station @ Platform 1,0,ZN 3
49.031228,56143,-122.816025,6202,,,,Westbound 16 Ave @ 146 St,0,BUS ZN
49.031233,56144,-122.819743,6203,,,,Westbound 16 Ave @ 145 St,0,BUS ZN
49.251423,50336,-123.12759,340,,,,Southbound Oak St @ Balfour Ave,0,BUS ZN
49.031292,56149,-122.834728,6208,,,,Westbound 16 Ave @ 140 St,0,BUS ZN
49.031279,56150,-122.837338,6209,,,,Westbound 16 Ave @ Lancaster St,0,BUS ZN
49.248653,50337,-123.127716,341,,,,Southbound Oak St @ W King Edward Ave,0,BUS ZN
49.245988,50338,-123.127793,342,,,,Southbound Oak St @ Nanton Ave,0,BUS ZN
49.133422,56743,-123.158275,6808,,,,Eastbound Steveston Hwy @ No. 2 Rd,0,BUS ZN
49.133444,56744,-123.154796,6809,,,,Eastbound Steveston Hwy @ Housman St,0,BUS ZN
49.133497,56741,-123.162861,6806,,,,Eastbound Steveston Hwy @ Lassam Rd,0,BUS ZN
49.133462,56742,-123.160811,6807,,,,Eastbound Steveston Hwy @ Kingfisher Dr,0,BUS ZN
49.133671,59121,-123.172993,6804,,,,Eastbound Steveston Hwy @ Trimaran Gate,0,BUS ZN
49.133621,56740,-123.16888,6805,,,,Eastbound Steveston Hwy @ Railway Ave,0,BUS ZN
49.133706,56737,-123.182049,6802,,,,Eastbound Steveston Hwy @ No. 1 Rd,0,BUS ZN
49.133682,56738,-123.1771,6803,,,,Eastbound Steveston Hwy @ Ransford Gate,0,BUS ZN
49.133725,56735,-123.186485,6800,,,,Eastbound Steveston Hwy @ 4th Ave,0,BUS ZN
49.13372,56736,-123.183806,6801,,,,Eastbound Steveston Hwy @ 2nd Ave,0,BUS ZN
49.241462,59911,-122.76024,10567,,,,Eastbound Mary Hill Bypass @ Broadway St,0,BUS ZN
49.228187,53663,-122.840174,10565,,,,Westbound United Blvd @ Schooner St,0,BUS ZN
49.233381,58084,-122.882642,10564,,,,Braid Station @ Bay 4,0,BUS ZN
49.246538,59913,-122.746555,10569,,,,Eastbound Mary Hill Bypass @ Kingsway Ave,0,BUS ZN
49.246142,59912,-122.750353,10568,,,,Westbound Mary Hill Bypass @ Kingsway Ave,0,BUS ZN
49.023773,58477,-122.798562,8839,,,,Northbound Fir St @ Buena Vista Ave,0,BUS ZN
49.257321,58290,-123.056751,8838,,,,Southbound Nanaimo St @ Grandview Hwy,0,BUS ZN
49.255292,58408,-122.815833,8831,,,,Southbound Mariner Way @ Chilko Dr,0,BUS ZN
49.306139,58458,-123.014172,8830,,,,Northbound Riverside Dr @ Dollarton Hwy,0,BUS ZN
49.256168,58407,-122.815519,8833,,,,Northbound Mariner Way @ Chilko Dr,0,BUS ZN
49.249319,58271,-122.815519,8832,,,,Northbound Mariner Way @ Austin Ave,0,BUS ZN
49.215502,57605,-122.598995,7678,,,,Southbound 225 St @ North Ave,0,BUS ZN
49.213985,57606,-122.599013,7679,,,,Southbound 225 St @ Brickwood Close,0,BUS ZN
49.22041,57599,-122.606473,7672,,,,Eastbound Dewdney Trunk Rd @ 222 St,0,BUS ZN
49.220393,57600,-122.604001,7673,,,,Eastbound Dewdney Trunk Rd @ 223 St,0,BUS ZN
49.220468,57597,-122.613497,7670,,,,Eastbound Dewdney Trunk Rd @ Dover St,0,BUS ZN
49.220427,57598,-122.609221,7671,,,,Eastbound Dewdney Trunk Rd @ Dunbar St,0,BUS ZN
49.302619,58863,-122.82966,9223,,,,Northbound Panorama Dr @ Panorama Place,0,BUS ZN
49.136313,59081,-123.102996,9590,,,,Northbound Shell Rd @ Maddocks Rd,0,BUS ZN
49.300553,58860,-122.833069,9221,,,,Southbound Forest Park Way @ Linden Court,0,BUS ZN
49.276981,51745,-123.023311,1759,,,,Northbound Boundary Rd @ Venables St,0,BUS ZN
49.274253,51744,-123.023314,1758,,,,Northbound Boundary Rd @ William St,0,BUS ZN
49.272518,51743,-123.02333,1757,,,,Northbound Boundary Rd @ Kitchener St,0,BUS ZN
49.269895,51742,-123.023355,1756,,,,Northbound Boundary Rd @ 1st Ave,0,BUS ZN
49.268791,51741,-123.023347,1755,,,,Northbound Boundary Rd @ 2nd Ave,0,BUS ZN
49.168979,59143,-122.664864,9592,,,,Eastbound 91A Ave @ 20100 Block,0,BUS ZN
49.258575,51737,-123.023406,1751,,,,Northbound Boundary Rd @ Grandview Hwy,0,BUS ZN
49.256757,51736,-123.023409,1750,,,,Northbound Boundary Rd @ Dominion St,0,BUS ZN
49.27736,51274,-123.09702,1285,,,,Southbound Gore Ave @ Union St,0,BUS ZN
49.279105,51273,-123.097251,1284,,,,Southbound Gore Ave @ Keefer St,0,BUS ZN
49.271619,51276,-123.093947,1287,,,,Eastbound Terminal Ave @ Thornton St,0,BUS ZN
49.272477,51275,-123.098889,1286,,,,Eastbound Terminal Ave @ Western St,0,BUS ZN
49.162674,61200,-122.840568,11168,,,,Eastbound 88 Ave @ Bear Creek Park Access Rd,0,BUS ZN
49.162846,61204,-122.785836,11169,,,,Westbound 88 Ave @ 158 St,0,BUS ZN
49.280323,51272,-123.099245,1283,,,,Eastbound E Pender St @ Main St,0,BUS ZN
49.162537,60880,-122.861926,11164,,,,Eastbound 88 Ave @ 130 St,0,BUS ZN
49.162762,61196,-122.853323,11165,,,,Westbound 88 Ave @ 133A St,0,BUS ZN
49.162599,61195,-122.852365,11166,,,,Eastbound 88 Ave @ 133A St,0,BUS ZN
49.162859,61199,-122.840254,11167,,,,Westbound 88 Ave @ Lauder Dr,0,BUS ZN
49.276624,51278,-123.095194,1289,,,,Eastbound Prior St @ Dunlevy Ave,0,BUS ZN
49.270461,51277,-123.087037,1288,,,,Eastbound Terminal Ave @ Begg St,0,BUS ZN
49.162761,59139,-122.873004,11162,,,,Eastbound 88 Ave @ 126 St,0,BUS ZN
49.162668,60879,-122.862857,11163,,,,Westbound 88 Ave @ 130 St,0,BUS ZN
49.248642,51566,-123.084376,1578,,,,Westbound E King Edward Ave @ Windsor St,0,BUS ZN
49.260733,60819,-123.032821,8761,,99919,,Rupert Station @ Platform 2,0,ZN 1
49.264931,60817,-123.013498,8760,,99920,,Gilmore Station @ Platform 2,0,ZN 2
49.262912,60823,-123.068491,8763,,99917,,Commercial-Broadway Station @ Platform 2,0,ZN 1
49.258877,60821,-123.045348,8762,,99918,,Renfrew Station @ Platform 2,0,ZN 1
49.269138,50678,-123.05673,685,,,,Southbound Nanaimo St @ E 1st Ave,0,BUS ZN
49.248591,51560,-123.055976,1572,,,,Nanaimo Station @ Bay 2,0,BUS ZN
49.265535,50680,-123.056743,687,,,,Southbound Nanaimo St @ E 5th Ave,0,BUS ZN
49.250692,51558,-123.043612,1570,,,,Westbound E 22 Ave @ Renfrew St,0,BUS ZN
49.248594,51565,-123.080402,1577,,,,Westbound E King Edward Ave @ Inverness St,0,BUS ZN
49.248608,51564,-123.076586,1576,,,,Westbound E King Edward Ave @ Knight St,0,BUS ZN
49.24854,51563,-123.073107,1575,,,,Westbound E King Edward Ave @ Kingsway,0,BUS ZN
49.27362,50675,-123.056724,682,,,,Southbound Nanaimo St @ William St,0,BUS ZN
49.201406,57978,-122.912573,8053,,99945,,New Westminster Station @ Platform 2,0,ZN 2
49.260917,60412,-123.143876,12707,,,,Westbound W 12th Ave @ Pine St,0,BUS ZN
49.200021,57977,-122.94894,8052,,99944,,22nd Street Station @ Platform 2,0,ZN 2
49.260786,60411,-123.143122,12706,,,,Eastbound W 12 Ave @ Pine St,0,BUS ZN
49.211909,57976,-122.959156,8051,,99943,,Edmonds Station @ Platform 2,0,ZN 2
49.260473,60414,-123.12392,12709,,,,Eastbound W 12th Ave @ Laurel St,0,BUS ZN
49.220013,57975,-122.988475,8050,,99942,,Royal Oak Station @ Platform 2,0,ZN 2
49.031108,56101,-122.836897,6159,,,,Eastbound North Bluff Rd @ Lancaster St,0,BUS ZN
49.352408,60963,-123.130573,8505,,,,Southbound Robin Hood Rd @ King Georges Way,0,BUS ZN
49.354856,60962,-123.13043,8504,,,,Southbound Robin Hood Rd @ Kenwood Rd,0,BUS ZN
49.348866,60951,-123.130126,8507,,,,Southbound Southborough Dr @ Knockmaroon Rd,0,BUS ZN
49.13399,55574,-122.868518,5629,,,,Westbound 72 Ave @ 128 St,0,BUS ZN
49.134311,55573,-122.867711,5628,,,,Northbound 128 St @ 72 Ave,0,BUS ZN
49.132255,55572,-122.867696,5627,,,,Northbound 128 St @ 7100 Block,0,BUS ZN
49.129721,55571,-122.867682,5626,,,,Northbound 128 St @ 69A Ave,0,BUS ZN
49.126877,55570,-122.867653,5625,,,,Northbound 128 St @ 68 Ave,0,BUS ZN
49.123152,55569,-122.867677,5624,,,,Northbound 128 St @ 66 Ave,0,BUS ZN
49.119475,55568,-122.867702,5623,,,,Northbound 128 St @ 64 Ave,0,BUS ZN
49.119151,55567,-122.862679,5622,,,,Westbound 64 Ave @ 130 St,0,BUS ZN
49.119089,55566,-122.85705,5621,,,,Westbound 64 Ave @ 132 St,0,BUS ZN
49.116187,55565,-122.867704,5620,,,,Northbound 128 St @ 62 Ave,0,BUS ZN
49.341689,60929,-123.128627,8493,,,,Eastbound Stevens Dr @ Rabbit Lane,0,BUS ZN
49.341176,60930,-123.132114,8492,,,,Eastbound Stevens Dr @ Hadden Dr,0,BUS ZN
49.126357,58194,-123.18513,8490,,,,Steveston Exchange @ Bay 1,0,BUS ZN
49.359874,60955,-123.12356,8497,,,,Northbound Bonnymuir Dr @ Glenmore Dr,0,BUS ZN
49.357157,60954,-123.12099,8496,,,,Northbound Stevens Dr @ 100 Block,0,BUS ZN
49.35107,60953,-123.12041,8495,,,,Northbound Stevens Dr @ 300 Block,0,BUS ZN
49.34613,60952,-123.123095,8494,,,,Eastbound Stevens Dr @ 300 Block,0,BUS ZN
49.363417,60957,-123.126131,8499,,,,Westbound St. Andrews Rd @ 500 Block,0,BUS ZN
49.363335,60956,-123.122854,8498,,,,Northbound Bonnymuir Dr @ St. Giles Rd,0,BUS ZN
49.118918,55938,-122.900626,5994,,,,Eastbound Kittson Parkway @ Summit Cres,0,BUS ZN
49.137718,55941,-122.887834,5997,,,,Scottsdale Exchange @ Bay 4,0,BUS ZN
49.119277,55940,-122.892486,5996,,,,Eastbound 64 Ave @ Sunwood Dr,0,BUS ZN
49.170089,55935,-122.953649,5991,,,,Southbound Hwy 91 Offramp @ Cliveden Ave,0,BUS ZN
49.253237,61552,-122.764961,11579,,,,Eastbound McLean Ave @ Kingsway Ave,0,BUS ZN
49.119139,55936,-122.919212,5992,,,,Eastbound Kittson Parkway @ 109A St,0,BUS ZN
49.123365,61543,-122.685416,11577,,,,Southbound 194 St @ 66 Ave,0,BUS ZN
49.124011,61542,-122.685224,11576,,,,Northbound 194 St @ 66 Ave,0,BUS ZN
49.045456,61538,-122.782014,11574,,,,Eastbound 24 Ave @ Croydon Dr,0,BUS ZN
49.244874,59786,-122.77348,11573,,,,Northbound Pitt River Rd @ Pooley Ave,0,BUS ZN
49.133798,55942,-122.867395,5998,,,,Eastbound 72 Ave @ 128 St,0,BUS ZN
49.188409,55605,-122.867599,5660,,,,Northbound 128 St @ 102 Ave,0,BUS ZN
49.214922,59673,-122.989193,10247,,,,Westbound Rumble St @ Royal Oak Ave,0,BUS ZN
49.008354,57426,-123.040456,7499,,,,Eastbound 3rd Ave @ 66A St,0,BUS ZN
49.280806,51234,-123.070549,1244,,,,Southbound Commercial Dr @ E Hastings St,0,BUS ZN
49.133823,56716,-123.092011,6781,,,,Northbound No. 5 Rd @ Steveston Hwy,0,BUS ZN
49.141079,56718,-123.091628,6783,,,,Northbound No. 5 Rd @ Williams Rd,0,BUS ZN
49.138649,56717,-123.091731,6782,,,,Northbound No. 5 Rd @ Seacliff Rd,0,BUS ZN
49.147999,56720,-123.091782,6785,,,,Northbound No. 5 Rd @ Kingsbridge Dr,0,BUS ZN
49.144668,56719,-123.091711,6784,,,,Northbound No. 5 Rd @ King Rd,0,BUS ZN
49.155769,56722,-123.091609,6787,,,,Northbound No. 5 Rd @ Blundell Rd,0,BUS ZN
49.150919,56721,-123.091702,6786,,,,Northbound No. 5 Rd @ 8500 Block,0,BUS ZN
49.16317,56724,-123.091527,6789,,,,Northbound No. 5 Rd @ Granville Ave,0,BUS ZN
49.159623,56723,-123.091596,6788,,,,Northbound No. 5 Rd @ 7300 Block,0,BUS ZN
49.074766,57012,-122.668318,10666,,,,Westbound 40 Ave @ 200A St,0,BUS ZN
49.261856,52851,-122.91031,2880,,,,Westbound Forest Grove Dr @ Goldhurst Terrace East,0,BUS ZN
49.254339,58307,-123.100959,245,,,,Southbound Main St @ E 18 Ave,0,BUS ZN
49.256251,50242,-123.101386,244,,,,Southbound Main St @ E 16 Ave,0,BUS ZN
49.250676,50245,-123.101089,247,,,,Southbound Main St @ E 22 Ave,0,BUS ZN
49.252395,50244,-123.101095,246,,,,Southbound Main St @ E 20 Ave,0,BUS ZN
49.258082,50241,-123.101305,243,,,,Southbound Main St @ E 14 Ave,0,BUS ZN
49.259888,50240,-123.10127,242,,,,Southbound Main St @ E 12 Ave,0,BUS ZN
49.248466,50246,-123.101194,248,,,,Southbound Main St @ E King Edward Ave,0,BUS ZN
49.258079,61832,-123.24443,12008,,,,Southbound East Mall @ Eagles Dr,0,BUS ZN
49.251615,61894,-123.237747,12009,,,,Eastbound Ross Dr @ Birney Ave,0,BUS ZN
49.225053,61851,-122.677101,12006,,,,Southbound Park Rd @ Somerset Dr,0,BUS ZN
49.259395,61895,-123.247674,12007,,,,Eastbound Thunderbird Blvd @ Eagles Dr,0,BUS ZN
49.225648,61850,-122.682619,12004,,,,Westbound Park Rd @ 194B St,0,BUS ZN
49.225644,61849,-122.686546,12005,,,,Westbound Park Rd @ 193 St,0,BUS ZN
49.219307,61859,-122.69349,12002,,,,Northbound 190A St @ 119 Ave,0,BUS ZN
49.214957,61863,-122.68389,12003,,,,Southbound Blakely Rd @ 116B Ave,0,BUS ZN
49.220372,61857,-122.693836,12000,,,,Southbound 190A St @ 119B Ave,0,BUS ZN
49.218975,61858,-122.693046,12001,,,,Eastbound 119 Ave @ 190A St,0,BUS ZN
49.210767,52134,-123.097945,2154,,,,Eastbound SE Marine Dr @ Prince Edward St,0,BUS ZN
49.253366,52859,-122.89576,2888,,,,Eastbound Cameron St @ Morrey Court,0,BUS ZN
49.316176,58845,-122.795574,9249,,,,Southbound Parkway Blvd @ Braeside Place,0,BUS ZN
49.314113,58886,-122.788227,9248,,,,Northbound Plateau Blvd @ Camelback Lane,0,BUS ZN
49.276772,58787,-122.756005,9241,,,,Northbound Coast Meridian Rd @ Patricia Ave,0,BUS ZN
49.263833,58806,-122.768302,9240,,,,Westbound Oxford Connector @ Oxford St,0,BUS ZN
49.307863,58851,-122.787132,9243,,,,Northbound Paddock Dr @ Plateau Blvd,0,BUS ZN
49.233252,59029,-122.820258,9533,,,,Eastbound Golden Dr @ North Bend St,0,BUS ZN
49.23299,59027,-122.823086,9532,,,,Northbound Golden Dr @ 100 Block,0,BUS ZN
49.317407,58852,-122.79088,9247,,,,Northbound Plateau Blvd @ Chartwell Green,0,BUS ZN
49.264263,58037,-123.184623,9530,,,,Eastbound W Broadway @ Alma St,0,BUS ZN
49.226379,53660,-122.824115,3699,,,,Westbound United Blvd @ Burbidge St,0,BUS ZN
49.242347,53651,-122.77329,3690,,,,Northbound Pitt River Rd @ Columbia Ave,0,BUS ZN
49.248411,53653,-122.771804,3692,,,,Northbound Pitt River Rd @ Cameron Ave,0,BUS ZN
49.251424,53654,-122.772318,3693,,,,Northbound Pitt River Rd @ Warwick Ave,0,BUS ZN
49.253624,53655,-122.774236,3694,,,,Westbound Pitt River Rd @ McLean Ave,0,BUS ZN
49.254098,53656,-122.778248,3695,,,,Westbound Pitt River Rd @ Mary Hill Rd,0,BUS ZN
49.257245,53657,-122.778463,3696,,,,Northbound Mary Hill Rd @ Hawthorne Ave,0,BUS ZN
49.24549,53488,-122.884431,3526,,,,Westbound Rochester Ave @ Guilby St,0,BUS ZN
49.245437,53486,-122.87742,3524,,,,Westbound Rochester Ave @ Walker St,0,BUS ZN
49.24546,53487,-122.882272,3525,,,,Westbound Rochester Ave @ Donald St,0,BUS ZN
49.247733,53484,-122.870756,3522,,,,Southbound Blue Mountain St @ Dansey Ave,0,BUS ZN
49.245411,53485,-122.873497,3523,,,,Westbound Rochester Ave @ Blue Mountain St,0,BUS ZN
49.249068,53482,-122.862624,3520,,,,Westbound Austin Ave @ Marmont St,0,BUS ZN
49.249072,53483,-122.865997,3521,,,,Westbound Austin Ave @ Nelson St,0,BUS ZN
49.247481,53490,-122.885319,3528,,,,Northbound Guilby St @ Dansey Ave,0,BUS ZN
49.249197,53491,-122.890392,3529,,,,Westbound Austin Ave @ Whiting Way,0,BUS ZN
49.206998,60733,-122.878726,10714,,,,Southbound 124 St @ 112A Ave,0,BUS ZN
49.205567,60734,-122.880315,10715,,,,Eastbound 111A Ave @ 12300 Block,0,BUS ZN
49.206094,60735,-122.870306,10716,,,,Eastbound King George Blvd @ Scott Rd Onramp,0,BUS ZN
49.211415,60730,-122.856729,10710,,,,Westbound 115 Ave @ 132 St,0,BUS ZN
49.211273,60731,-122.86047,10711,,,,Westbound 115 Ave @ Bridgeview Dr,0,BUS ZN
49.209884,55100,-122.871326,10712,,,,Westbound 114 Ave @ 126A St,0,BUS ZN
49.209892,55101,-122.877437,10713,,,,Westbound 114 Ave @ 124 St,0,BUS ZN
49.212997,52672,-122.975345,2697,,,,Westbound Clinton St @ Curragh Ave,0,BUS ZN
49.212972,52671,-122.972546,2696,,,,Westbound Clinton St @ Gilley Ave,0,BUS ZN
49.214373,52670,-122.972068,2695,,,,Southbound Gilley Ave @ Rumble St,0,BUS ZN
49.214747,52669,-122.967318,2694,,,,Westbound Rumble St @ Hedley Ave,0,BUS ZN
49.214716,52668,-122.963544,2693,,,,Westbound Rumble St @ 6800 Block,0,BUS ZN
49.212256,52667,-122.958512,2692,,,,Edmonds Station @ Bay 6,0,BUS ZN
49.214611,52666,-122.962821,2691,,,,Eastbound Rumble St @ 6800 Block,0,BUS ZN
49.214626,52665,-122.967022,2690,,,,Eastbound Rumble St @ Hedley Ave,0,BUS ZN
49.14855,60601,-122.867841,10668,,,,Northbound 128 St @ 80 Ave,0,BUS ZN
49.262551,51134,-123.099412,1143,,,,Eastbound Kingsway @ E Broadway,0,BUS ZN
49.257418,51137,-123.092371,1146,,,,Eastbound Kingsway @ Carolina St,0,BUS ZN
49.256214,51138,-123.089018,1147,,,,Eastbound Kingsway @ Fraser St,0,BUS ZN
49.260192,51135,-123.097102,1144,,,,Eastbound Kingsway @ E 12 Ave,0,BUS ZN
49.258948,51136,-123.095429,1145,,,,Eastbound Kingsway @ E 13 Ave,0,BUS ZN
49.252628,51140,-123.081356,1149,,,,Eastbound Kingsway @ Glen Dr,0,BUS ZN
49.215299,50761,-123.140165,768,,,,Northbound Granville St @ W 62 Ave,0,BUS ZN
49.247336,51731,-123.019726,1745,,,,Northbound Smith Ave @ Spruce St,0,BUS ZN
49.063088,57129,-122.669435,7199,,,,Northbound 200 St @ 33A Ave,0,BUS ZN
49.060741,57128,-122.66942,7198,,,,Northbound 200 St @ 32 Ave,0,BUS ZN
49.044614,57122,-122.674967,7192,,,,Southbound 198 St @ 24 Ave,0,BUS ZN
49.057724,57127,-122.669417,7197,,,,Northbound 200 St @ 30 Ave,0,BUS ZN
49.053115,57126,-122.66937,7196,,,,Northbound 200 St @ 28 Ave,0,BUS ZN
49.046711,57125,-122.669285,7195,,,,Northbound 200 St @ 24 Ave,0,BUS ZN
49.035476,56342,-122.779111,6402,,,,Northbound 160 St @ Park Dr,0,BUS ZN
49.235063,57804,-122.59075,12472,,,,Westbound 128 Ave @ 228 St,0,BUS ZN
49.270142,52938,-122.98107,2969,,,,Northbound Holdom Ave @ Winch St,0,BUS ZN
49.268316,52937,-122.981077,2968,,,,Northbound Holdom Ave @ Halifax St,0,BUS ZN
49.212224,57953,-122.605216,8028,,99956,,Port Haney Station Westbound,0,WCE3Z
49.216544,57954,-122.666265,8029,,99955,,Maple Meadows Station Westbound,0,WCE3Z
49.122255,61982,-122.756625,12828,,,,Southbound 168 St @ 66 Ave,0,BUS ZN
49.314325,60588,-122.884767,12829,,,,Southbound White Pine Beach Rd @ Bedwell Bay Rd,0,BUS ZN
49.333196,60924,-123.145985,8530,,,,Southbound 11 St @ Haywood Ave,0,BUS ZN
49.331502,60918,-123.14947,8531,,,,Westbound Fulton Ave @ 12 St,0,BUS ZN
49.278067,57945,-122.846248,8020,,99928,,Moody Centre Station Eastbound,0,WCE2Z
49.273909,57946,-122.800056,8021,,99930,,Coquitlam Central Station Eastbound,0,WCE2Z
49.133594,57951,-122.30486,8026,,99957,,Mission City Station Unload Only,0,WCE4Z
49.133785,57952,-122.304872,8027,,99957,,Mission City Station Westbound,0,WCE4Z
49.35377,60942,-123.142536,8536,,,,Westbound Eyremount Dr @ Highland Dr,0,BUS ZN
49.249893,50970,-123.065127,8537,,,,Southbound Victoria Dr @ E 22 Ave,0,BUS ZN
49.018007,57368,-123.078299,7441,,,,Eastbound 8A Ave @ 52A St,0,BUS ZN
49.022985,57370,-123.075276,7443,,,,Northbound 53A St @ 10A Ave,0,BUS ZN
49.020253,57369,-123.075228,7442,,,,Northbound 53A St @ 9th Ave,0,BUS ZN
49.024597,57372,-123.070243,7445,,,,Eastbound 12 Ave @ 5500 Block,0,BUS ZN
49.024618,57371,-123.074578,7444,,,,Eastbound 12 Ave @ 53A St,0,BUS ZN
49.027834,57374,-123.06853,7447,,,,Northbound 56 St @ View Cres South,0,BUS ZN
49.025425,57373,-123.068534,7446,,,,Northbound 56 St @ 12 Ave,0,BUS ZN
49.031824,57376,-123.068526,7449,,,,Northbound 56 St @ 16 Ave,0,BUS ZN
49.030001,57375,-123.068545,7448,,,,Northbound 56 St @ View Cres North,0,BUS ZN
49.335916,54235,-123.027109,4282,,,,Eastbound Ross Rd @ Hoskins Rd,0,BUS ZN
49.335846,54236,-123.023211,4283,,,,Eastbound Ross Rd @ Wembley Dr,0,BUS ZN
49.330844,54233,-123.026567,4280,,,,Northbound Hoskins Rd @ Torquay Ave,0,BUS ZN
49.333495,54234,-123.026616,4281,,,,Northbound Hoskins Rd @ Wembley Dr,0,BUS ZN
49.34169,54239,-123.022766,4286,,,,Westbound Peters Rd @ Duval Rd,0,BUS ZN
49.341759,54240,-123.026179,4287,,,,Westbound Peters Rd @ Henderson Ave,0,BUS ZN
49.337558,54237,-123.022123,4284,,,,Northbound Duval Rd @ Robinson Rd,0,BUS ZN
49.339387,54238,-123.022124,4285,,,,Northbound Duval Rd @ Westover Rd,0,BUS ZN
49.335535,54241,-123.044266,4288,,,,Westbound E 29 St @ Fromme Rd,0,BUS ZN
49.335556,54242,-123.046388,4289,,,,Westbound E 29 St @ St. Christophers Rd,0,BUS ZN
49.234677,50377,-123.172505,381,,,,Eastbound W 41 Ave @ Carnarvon St,0,BUS ZN
49.234665,50378,-123.166968,382,,,,Eastbound W 41 Ave @ Macdonald St,0,BUS ZN
49.234632,50379,-123.16364,383,,,,Eastbound W 41 Ave @ Elm St,0,BUS ZN
49.234588,50380,-123.160946,384,,,,Eastbound W 41 Ave @ Balsam St,0,BUS ZN
49.234552,50381,-123.158131,385,,,,Eastbound W 41 Ave @ Yew St,0,BUS ZN
49.234437,50383,-123.151616,387,,,,Eastbound W 41 Ave @ Maple St,0,BUS ZN
49.234394,50384,-123.148854,388,,,,Eastbound W 41 Ave @ Cypress St,0,BUS ZN
