latitude,property_type,room_type,accommodates,bedrooms,beds,bbq,tv,white_goods,bathrooms_type,bathrooms_number,bus_radius,within_radius,average_nearest_price,longitude
49.2788,0,0,5,1.0,3.0,0.0,1.0,1.0,2,1.0,1,1,1781600.0,-123.12353
49.27980837923577,0,0,4,2.0,2.0,0.0,1.0,1.0,2,1.5,1,1,879000.0,-123.1088566
49.27776,0,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,856000.0,-123.12884
49.23361,10,2,1,1.0,1.0,0.0,1.0,1.0,0,1.0,1,0,2048400.0,-123.05283
49.21476,3,0,6,2.0,3.0,0.0,1.0,1.0,2,1.0,1,0,1260880.0,-123.09021
49.28122,1,0,2,1.0,1.0,1.0,1.0,0.0,2,1.0,1,0,2311660.0,-123.02748
49.28495,5,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,0,1,775200.0,-123.12346
49.24377,1,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,0,1768200.0,-123.0937
49.25987,1,0,6,3.0,3.0,0.0,1.0,1.0,2,1.0,0,0,2081000.0,-123.10713
49.27777336912551,0,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,631000.0,-123.0987995490432
49.2782434,0,0,4,1.0,2.0,0.0,0.0,1.0,2,1.0,1,1,807600.0,-123.1209497
49.24541,1,0,5,2.0,3.0,0.0,1.0,0.0,2,1.0,0,0,1210700.0,-123.0627
49.26292,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,2737880.0,-123.16055
49.24104,10,2,2,1.0,1.0,0.0,0.0,1.0,1,1.0,1,0,1813400.0,-123.07267
49.229675,3,0,3,2.0,2.0,0.0,1.0,1.0,2,1.5,0,0,3171000.0,-123.13176
49.27801,0,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,481580.0,-123.13062
49.234,10,2,1,1.0,1.0,0.0,0.0,0.0,1,1.0,1,0,1767000.0,-123.06169
49.28349,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,644540.0,-123.10255
49.26177,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,559500.0,-123.12674
49.27366,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1201800.0,-123.12879
49.27899,0,0,5,1.0,3.0,0.0,1.0,1.0,2,1.0,1,1,1173000.0,-123.12323
49.26196,10,2,2,1.0,1.0,1.0,1.0,1.0,1,1.0,1,0,1410800.0,-123.05811
49.27936,0,0,5,3.0,4.0,0.0,1.0,1.0,2,2.0,1,1,747200.0,-123.10821
49.2347,1,0,6,2.0,4.0,1.0,1.0,1.0,2,1.0,1,0,2094120.0,-123.19752
49.26132,5,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1610140.0,-123.08084
49.24002,3,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,0,1277400.0,-123.0405
49.27867,0,0,2,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,1844600.0,-123.12352
49.27497,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,643000.0,-123.11716
49.27286,5,0,4,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,583540.0,-123.1511
49.27696,10,2,2,1.0,1.0,0.0,0.0,1.0,2,2.0,1,0,1299500.0,-123.02632
49.278839,0,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,842400.0,-123.107399
49.21858,2,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,2089000.0,-123.067
49.28075,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1213400.0,-123.12471
49.251869,1,0,4,2.0,3.0,0.0,1.0,0.0,2,1.0,1,0,1271040.0,-123.07547
49.26875,1,0,3,1.0,2.0,0.0,1.0,0.0,2,1.0,0,0,1921480.0,-123.06423
49.28063,0,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,2986700.0,-123.0996
49.2855290443876,0,0,4,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,524740.0,-123.1086684640332
49.233564773954,3,0,6,3.0,3.0,1.0,1.0,1.0,2,2.0,1,0,1414620.0,-123.07034305396728
49.26036,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,693500.0,-123.13016
49.277,3,0,6,4.0,3.0,1.0,0.0,1.0,2,1.0,1,0,2513320.0,-123.04394
49.29094,11,2,1,1.0,1.0,0.0,0.0,1.0,1,1.0,1,1,551820.0,-123.13579
49.28302,4,0,4,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,573460.0,-123.10348
49.26346,3,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1685080.0,-123.0526
49.27404,5,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,1844000.0,-123.12101
49.27444774101056,0,0,4,1.0,2.0,1.0,1.0,1.0,2,1.0,1,0,831800.0,-123.12809994973756
49.28038,5,0,4,1.0,3.0,0.0,1.0,1.0,2,1.0,1,1,634200.0,-123.12471
49.24202,3,0,2,2.0,2.0,0.0,1.0,1.0,2,2.0,0,0,1532260.0,-123.04125
49.274548,6,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,973200.0,-123.127823
49.28759,9,2,1,1.0,1.0,0.0,0.0,1.0,1,1.0,1,1,629200.0,-123.12587
49.2801,0,0,8,3.0,3.0,0.0,1.0,1.0,2,2.0,1,1,877800.0,-123.10828
49.22571,1,0,4,2.0,2.0,1.0,1.0,1.0,2,1.0,0,0,1635680.0,-123.0248
49.22105,5,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1328600.0,-123.14342
49.26092,2,0,7,3.0,4.0,0.0,1.0,1.0,2,2.5,1,0,1646700.0,-123.08867
49.28024,0,0,4,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,695800.0,-123.123
49.25482,10,2,2,1.0,1.0,0.0,1.0,0.0,0,1.0,0,0,2611260.0,-123.12428
49.28154,8,0,4,2.0,2.0,0.0,0.0,0.0,2,0.0,1,1,551000.0,-123.10701
49.2867,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,825000.0,-123.12599
49.26912,10,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,0,0,1264040.0,-123.03766
49.28263,5,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,983800.0,-123.12589
49.27887,5,0,5,2.0,3.0,0.0,1.0,1.0,2,2.0,1,1,864600.0,-123.10727
49.28751,0,0,1,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,873600.0,-123.12616
49.27014,3,0,6,2.0,2.0,1.0,1.0,1.0,2,2.5,0,0,3092800.0,-123.17988
49.26688,0,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,1654080.0,-123.14902
49.2694038873528,0,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,1851400.0,-123.1035207081273
49.21237,0,0,2,1.0,2.0,1.0,1.0,1.0,2,1.0,1,0,2365700.0,-123.09132
49.28045,0,0,5,1.0,3.0,0.0,1.0,1.0,2,1.0,1,1,883400.0,-123.11069
49.24476,5,0,3,2.0,2.0,0.0,1.0,0.0,2,1.0,0,0,1682440.0,-123.09356
49.27109,5,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,0,0,1084800.0,-123.10345
49.27959,9,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,1,1,952200.0,-123.10851
49.23839,0,0,4,1.0,2.0,1.0,1.0,0.0,2,1.0,1,0,1456460.0,-123.05157
49.23612,10,2,6,3.0,3.0,0.0,0.0,0.0,2,2.0,0,0,4030740.0,-123.13125
49.27928,0,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1069700.0,-123.1249
49.27141,3,0,5,3.0,3.0,1.0,1.0,1.0,2,2.5,0,0,2272660.0,-123.1658
49.25789,5,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,1596060.0,-123.09123
49.23842,1,0,6,3.0,3.0,0.0,1.0,1.0,2,2.0,0,0,1139400.0,-123.03808
49.27263,9,2,1,1.0,1.0,0.0,1.0,0.0,0,1.0,1,0,1366020.0,-123.09972
49.24936,1,0,4,1.0,1.0,0.0,1.0,0.0,2,1.0,1,0,3573200.0,-123.10836
49.2557,9,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,1,0,2792500.0,-123.11641
49.28021,0,0,4,1.0,3.0,0.0,1.0,1.0,2,1.0,1,1,811000.0,-123.12512
49.27486,0,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,1506000.0,-123.12695
49.26693474304431,1,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1245660.0,-123.0667227555423
49.27737,5,0,3,2.0,3.0,0.0,1.0,1.0,2,1.0,1,1,841400.0,-123.12369
49.25011,6,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,700300.0,-123.12779
49.2578,12,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,0,0,1927800.0,-123.10993
49.25316,0,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,1654400.0,-123.09006
49.25332,3,0,5,3.0,5.0,1.0,1.0,1.0,2,2.0,0,1,2782400.0,-123.12309
49.27756,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,748800.0,-123.12097
49.26205239671695,1,0,4,1.0,2.0,0.0,1.0,0.0,2,1.0,0,0,3342000.0,-123.19639870475464
49.26212,1,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,2441220.0,-123.18366
49.26297,3,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,0,1037200.0,-123.14766
49.26958,3,0,9,5.0,5.0,0.0,1.0,1.0,2,4.0,1,0,2774800.0,-123.18188
49.27382,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,728800.0,-123.11545
49.25011,6,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,700300.0,-123.12779
49.23408,2,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,0,0,1617680.0,-123.07527
49.24964,13,2,2,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,2222900.0,-123.18106
49.24958,10,2,1,1.0,1.0,0.0,1.0,1.0,2,1.5,1,0,1550080.0,-123.0359
49.28072,5,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1213400.0,-123.12483
49.27976,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,2911080.0,-123.09797
49.28239,5,0,4,1.0,2.0,1.0,0.0,1.0,2,1.0,1,1,613760.0,-123.10311
49.25693,8,0,5,3.0,3.0,0.0,1.0,1.0,2,1.5,0,1,1586060.0,-123.06755
49.26781,5,0,2,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,1813160.0,-123.16987
49.28124,0,0,6,2.0,3.0,0.0,1.0,1.0,2,2.0,1,1,1130280.0,-123.1093
49.26597,5,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,1,1216800.0,-123.15633
49.23911,3,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,0,0,2694200.0,-123.1482
49.2793016,9,2,1,1.0,1.0,0.0,1.0,1.0,0,1.0,1,1,930000.0,-123.1078507
49.26254,3,0,2,1.0,1.0,0.0,0.0,1.0,2,1.0,0,0,2553160.0,-123.18302
49.27862,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,935000.0,-123.1084
49.23182,10,2,2,1.0,1.0,0.0,1.0,1.0,1,2.0,0,0,3413520.0,-123.14243
49.27523,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,628600.0,-123.12912
49.28945,11,2,1,1.0,1.0,0.0,1.0,1.0,1,1.0,1,1,1090600.0,-123.12525
49.27959,4,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,588600.0,-123.12037
49.24109,10,2,2,1.0,1.0,0.0,0.0,1.0,1,1.0,1,0,1581080.0,-123.03173
49.22731,3,0,6,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,993600.0,-123.11669
49.27217,1,0,4,2.0,2.0,0.0,1.0,0.0,2,1.0,0,0,1593640.0,-123.04168
49.25099,3,0,8,4.0,4.0,1.0,1.0,1.0,2,2.0,0,0,1536520.0,-123.07457
49.27842,10,2,2,1.0,1.0,0.0,1.0,0.0,0,1.0,0,0,1280440.0,-123.04204
49.26166,7,0,5,2.0,3.0,0.0,1.0,1.0,2,2.5,1,1,1459800.0,-123.10002
49.2575,5,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,3850600.0,-123.0569
49.26182,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,1561600.0,-123.12821
49.24188,3,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,0,1232980.0,-123.05401
49.24834,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1745160.0,-123.10049
49.25937,10,2,4,2.0,2.0,0.0,1.0,0.0,0,1.0,0,0,1610600.0,-123.07393
49.27721,1,0,4,2.0,3.0,0.0,0.0,0.0,2,1.0,0,0,1246180.0,-123.04086
49.23663,3,0,10,5.0,5.0,0.0,1.0,1.0,2,4.0,0,0,1523980.0,-123.07494
49.28524,1,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,0,1209620.0,-123.04664
49.25678,3,0,6,3.0,3.0,0.0,1.0,1.0,2,1.0,0,0,3360080.0,-123.18001
49.28576,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,1270600.0,-123.1353
49.23679,10,2,2,1.0,1.0,0.0,0.0,1.0,1,1.0,0,0,2590440.0,-123.10756
49.22133,1,0,3,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,3444200.0,-123.15985
49.27314,7,0,6,3.0,4.0,0.0,1.0,1.0,2,2.5,1,0,937200.0,-123.12782
49.27159,0,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,0,0,817600.0,-123.10311
49.28178,5,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,2120340.0,-123.10179
49.2599,1,0,2,1.0,1.0,1.0,1.0,0.0,2,1.0,1,0,2165000.0,-123.18294
49.25237,1,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1958240.0,-123.09729
49.27979,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,684400.0,-123.1068
49.27702,9,2,1,1.0,1.0,0.0,1.0,0.0,0,1.0,1,1,677200.0,-123.11836
49.27944,0,0,5,3.0,3.0,0.0,1.0,1.0,2,2.0,1,1,771400.0,-123.10813
49.210186,3,0,5,2.0,3.0,0.0,1.0,1.0,2,1.5,1,0,1879420.0,-123.141876
49.28123,0,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,3560280.0,-123.13265
49.2648,0,0,4,1.0,2.0,1.0,1.0,1.0,2,1.0,1,1,1406800.0,-123.10051
49.25011,6,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,700300.0,-123.12779
49.2772954,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1295000.0,-123.0907408
49.20686,0,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,0,503200.0,-123.04706
49.29178,5,0,4,2.0,3.0,0.0,1.0,1.0,2,2.0,0,0,1707540.0,-123.14175
49.28133,10,2,2,1.0,1.0,0.0,1.0,1.0,1,1.0,1,0,995200.0,-123.0634
49.26803,0,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,593400.0,-123.14771
49.24023,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1911000.0,-123.09728
49.26235,3,0,12,6.0,6.0,0.0,1.0,1.0,2,3.0,1,1,494620.0,-123.07185
49.25503,3,0,6,2.0,4.0,0.0,0.0,1.0,2,2.5,0,0,1232060.0,-123.08026
49.27261,0,0,5,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,1439000.0,-123.10092
49.24922,1,0,4,2.0,2.0,0.0,1.0,0.0,2,2.0,1,0,1603920.0,-123.09749
49.28013,6,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1363200.0,-123.11874
49.27813,4,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,540000.0,-123.12249
49.27408,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1417200.0,-123.13198
49.27914,5,0,3,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,993100.0,-123.12078
49.278992,5,0,6,2.0,3.0,0.0,1.0,1.0,2,2.0,1,1,930000.0,-123.108124
49.27017,3,0,2,1.0,1.0,1.0,1.0,0.0,2,1.0,1,1,4012200.0,-123.20673
49.25188,2,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,0,2058700.0,-123.096
49.28391,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,737000.0,-123.12485
49.23653,0,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,1,0,1306780.0,-123.02664
49.27737,11,2,1,1.0,1.0,0.0,0.0,1.0,0,1.0,1,1,457480.0,-123.13023
49.26328,3,0,7,3.0,3.0,0.0,0.0,1.0,2,2.0,1,1,1416980.0,-123.07086
49.26268,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,1299200.0,-123.1527
49.2792118,4,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,953600.0,-123.1214803
49.27828,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,733200.0,-123.12128
49.26612,1,0,2,2.0,2.0,0.0,1.0,0.0,2,1.0,0,0,1774400.0,-123.03956
49.28064,0,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,685600.0,-123.12444
49.23871,1,0,3,1.0,2.0,0.0,1.0,0.0,2,1.0,0,0,3277000.0,-123.1462
49.27812,5,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,752600.0,-123.10539
49.28307,0,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,2545000.0,-123.11949
49.26065,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,600200.0,-123.09872
49.27867,9,2,2,1.0,1.0,1.0,1.0,1.0,0,1.0,1,0,721000.0,-123.10671
49.28141,11,2,2,1.0,1.0,0.0,1.0,1.0,1,2.0,1,1,453760.0,-123.04643
49.26003,10,2,2,1.0,1.0,0.0,0.0,1.0,1,1.0,1,0,1203020.0,-123.0785
49.23109,2,0,6,3.0,4.0,0.0,0.0,0.0,2,2.0,1,0,1525800.0,-123.05583
49.27784,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,1100400.0,-123.1097
49.28941,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,820800.0,-123.12908
49.26372,0,0,3,1.0,1.0,0.0,1.0,1.0,2,2.0,1,0,838500.0,-123.08933
49.277103,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,738400.0,-123.128587
49.26339,7,0,5,3.0,3.0,0.0,1.0,1.0,2,3.5,1,0,904880.0,-123.12186
49.26849,0,0,6,2.0,2.0,1.0,1.0,1.0,2,2.0,1,0,2144000.0,-123.14749
49.271172,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,3489600.0,-123.176331
49.26682,5,0,3,2.0,2.0,0.0,0.0,1.0,2,1.0,0,1,1859720.0,-123.15312
49.27753,3,0,4,2.0,2.0,0.0,1.0,1.0,2,3.0,0,0,1326920.0,-123.06158
49.27297,0,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,1416200.0,-123.12664
49.255,3,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,2030380.0,-123.07054
49.2789066,0,0,6,3.0,4.0,0.0,1.0,1.0,2,2.0,1,1,921600.0,-123.1079972
49.2662,3,0,1,1.0,1.0,0.0,1.0,0.0,2,1.0,0,0,1857220.0,-123.17177
49.27577,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,757600.0,-123.11461
49.2491413,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,3059600.0,-123.1144284
49.28101,3,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,2224520.0,-123.05851
49.27905,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,658200.0,-123.11948
49.23787,5,0,2,1.0,1.0,0.0,0.0,0.0,2,1.0,1,0,1565260.0,-123.10145
49.27495193481445,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,880200.0,-123.11550903320312
49.28863,5,0,5,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,461140.0,-123.12176
49.28333,8,2,4,1.0,2.0,0.0,1.0,0.0,0,1.0,1,1,3972320.0,-123.11118
49.26254,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,834860.0,-123.13054
49.2750616,1,0,6,3.0,4.0,0.0,1.0,1.0,2,1.5,0,1,1873380.0,-123.0664113
49.27975919291697,8,2,2,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1,1198120.0,-123.12654666602612
49.27029,5,0,2,1.0,1.0,0.0,0.0,1.0,2,1.0,0,0,2813800.0,-123.17846
49.27466,5,0,4,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1177600.0,-123.11493
49.23486,10,2,2,1.0,1.0,1.0,1.0,0.0,1,1.0,1,0,2509080.0,-123.19451
49.2886,0,0,3,2.0,2.0,0.0,1.0,1.0,2,1.0,1,0,1404600.0,-123.12313
49.2665753,3,0,4,2.0,3.0,0.0,1.0,1.0,2,2.5,0,0,2036760.0,-123.1801855
49.2649,7,0,4,2.0,2.0,1.0,1.0,1.0,2,2.0,1,0,2122060.0,-123.16641
49.2749,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,921400.0,-123.11328
49.26739,0,0,4,2.0,2.0,1.0,1.0,1.0,2,2.0,1,1,838000.0,-123.14272
49.26486,1,0,4,1.0,2.0,1.0,1.0,0.0,2,1.0,1,0,1935440.0,-123.18136
49.26388,3,0,6,3.0,3.0,0.0,1.0,1.0,2,2.5,0,0,1441260.0,-123.05132
49.25744,0,0,4,1.0,1.0,0.0,1.0,0.0,2,1.0,0,0,1731000.0,-123.10509
49.27412,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,1731140.0,-123.07405
49.26023,1,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,0,1564920.0,-123.08671
49.22788,3,0,6,2.0,3.0,0.0,1.0,0.0,2,1.0,1,0,1468220.0,-123.03137
49.23196,3,0,6,3.0,3.0,1.0,1.0,0.0,2,3.0,0,0,1585000.0,-123.12989
49.23748,10,2,2,1.0,1.0,0.0,0.0,1.0,1,1.0,0,0,3929400.0,-123.19504
49.26724,9,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,1,1,622000.0,-123.1364
49.27169,3,0,7,3.0,4.0,0.0,1.0,1.0,2,2.0,0,0,1389000.0,-123.06419
49.27817,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,683200.0,-123.12811
49.27856,3,0,5,2.0,3.0,1.0,1.0,1.0,2,1.0,1,0,1580420.0,-123.0335
49.27326989918264,5,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,0,1242600.0,-123.12977512645874
49.26879,5,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,741200.0,-123.10977
49.28193,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1867200.0,-123.08341
49.25183,1,0,4,2.0,2.0,0.0,1.0,0.0,2,1.0,0,0,1504160.0,-123.0919
49.28220894778855,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,2291000.0,-123.08354278879528
49.2745482,0,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,973200.0,-123.127821
49.24677,5,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,0,0,2015000.0,-123.1048
49.26037,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1311760.0,-123.11118
49.27734,0,0,4,2.0,3.0,1.0,1.0,1.0,2,1.0,1,1,755400.0,-123.1287
49.2745482,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,973200.0,-123.127821
49.279205,0,0,7,2.0,3.0,0.0,1.0,1.0,2,2.0,1,1,861800.0,-123.117622
49.25949,2,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1102800.0,-123.10944
49.26847,0,0,2,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,821600.0,-123.10601
49.25432597675709,8,0,8,4.0,5.0,0.0,1.0,1.0,2,4.5,0,0,2417900.0,-123.17443715522538
49.28052,0,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,2687340.0,-123.08224
49.22146,3,0,8,4.0,4.0,0.0,0.0,0.0,2,2.0,1,1,1595620.0,-123.10051
49.27636,3,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1278040.0,-123.03481
49.28327,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,640200.0,-123.11642
49.2473,3,0,8,3.0,4.0,0.0,1.0,1.0,2,2.0,0,0,1474620.0,-123.02912
49.27908,0,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,1014520.0,-123.10974
49.2833,2,0,2,1.0,1.0,0.0,0.0,0.0,2,1.0,0,0,1207400.0,-123.12769
49.2287917,3,0,8,4.0,4.0,1.0,1.0,1.0,2,2.0,1,0,1760140.0,-123.0358648
49.27508,0,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,0,536000.0,-123.12388
49.24573,3,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1464940.0,-123.08301
49.2787871791756,0,0,4,2.0,3.0,0.0,1.0,1.0,2,2.0,1,1,842400.0,-123.1073920056224
49.28405,0,0,3,1.0,1.0,1.0,1.0,1.0,2,1.0,1,0,775200.0,-123.12374
49.23984,1,0,4,2.0,2.0,0.0,1.0,0.0,2,1.0,0,0,1210200.0,-123.04397
49.27787,5,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,681800.0,-123.12617
49.24678,2,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,0,1454360.0,-123.04701
49.24059696293694,5,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1624220.0,-123.08329663535802
49.28697,0,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,1,616000.0,-123.13171
49.26424,0,0,3,1.0,2.0,1.0,1.0,1.0,2,1.0,1,1,927000.0,-123.0995
49.28117,9,2,2,1.0,1.0,0.0,1.0,0.0,0,1.0,1,1,661000.0,-123.12637
49.2506,1,0,3,1.0,1.0,0.0,1.0,0.0,2,1.0,0,0,2053000.0,-123.07084
49.22465,7,0,6,3.0,3.0,1.0,1.0,1.0,2,2.5,1,0,1705800.0,-123.07594
49.27391,0,0,5,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,1396800.0,-123.10143
49.2733,11,2,2,1.0,1.0,0.0,1.0,1.0,2,2.0,1,1,4315540.0,-123.15572
49.2454134,3,0,10,4.0,4.0,1.0,1.0,1.0,2,1.5,1,0,1145260.0,-123.0685798
49.27806,4,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,540000.0,-123.12268
49.2424,10,2,3,1.0,2.0,1.0,1.0,1.0,0,1.0,0,0,1464340.0,-123.07885
49.27665,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,789000.0,-123.1208
49.23938,3,0,6,3.0,3.0,0.0,1.0,1.0,2,2.0,1,0,1223920.0,-123.04722
49.26861,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,0,0,1229660.0,-123.07135
